"Month","Animal","State","Count"
15400,"Cattle (excl. calves)","Australian Capital Territory",0
15431,"Cattle (excl. calves)","Australian Capital Territory",0
15461,"Cattle (excl. calves)","Australian Capital Territory",0
15492,"Cattle (excl. calves)","Australian Capital Territory",0
15522,"Cattle (excl. calves)","Australian Capital Territory",0
15553,"Cattle (excl. calves)","Australian Capital Territory",0
15584,"Cattle (excl. calves)","Australian Capital Territory",0
15614,"Cattle (excl. calves)","Australian Capital Territory",0
15645,"Cattle (excl. calves)","Australian Capital Territory",0
15675,"Cattle (excl. calves)","Australian Capital Territory",0
15706,"Cattle (excl. calves)","Australian Capital Territory",0
15737,"Cattle (excl. calves)","Australian Capital Territory",0
15765,"Cattle (excl. calves)","Australian Capital Territory",0
15796,"Cattle (excl. calves)","Australian Capital Territory",0
15826,"Cattle (excl. calves)","Australian Capital Territory",0
15857,"Cattle (excl. calves)","Australian Capital Territory",0
15887,"Cattle (excl. calves)","Australian Capital Territory",0
15918,"Cattle (excl. calves)","Australian Capital Territory",0
15949,"Cattle (excl. calves)","Australian Capital Territory",0
15979,"Cattle (excl. calves)","Australian Capital Territory",0
16010,"Cattle (excl. calves)","Australian Capital Territory",0
16040,"Cattle (excl. calves)","Australian Capital Territory",0
16071,"Cattle (excl. calves)","Australian Capital Territory",0
16102,"Cattle (excl. calves)","Australian Capital Territory",0
16130,"Cattle (excl. calves)","Australian Capital Territory",0
16161,"Cattle (excl. calves)","Australian Capital Territory",0
16191,"Cattle (excl. calves)","Australian Capital Territory",0
16222,"Cattle (excl. calves)","Australian Capital Territory",0
16252,"Cattle (excl. calves)","Australian Capital Territory",0
16283,"Cattle (excl. calves)","Australian Capital Territory",0
16314,"Cattle (excl. calves)","Australian Capital Territory",0
16344,"Cattle (excl. calves)","Australian Capital Territory",0
16375,"Cattle (excl. calves)","Australian Capital Territory",0
16405,"Cattle (excl. calves)","Australian Capital Territory",0
16436,"Cattle (excl. calves)","Australian Capital Territory",0
16467,"Cattle (excl. calves)","Australian Capital Territory",0
16495,"Cattle (excl. calves)","Australian Capital Territory",0
16526,"Cattle (excl. calves)","Australian Capital Territory",0
16556,"Cattle (excl. calves)","Australian Capital Territory",0
16587,"Cattle (excl. calves)","Australian Capital Territory",0
16617,"Cattle (excl. calves)","Australian Capital Territory",0
16648,"Cattle (excl. calves)","Australian Capital Territory",0
16679,"Cattle (excl. calves)","Australian Capital Territory",0
16709,"Cattle (excl. calves)","Australian Capital Territory",0
16740,"Cattle (excl. calves)","Australian Capital Territory",0
16770,"Cattle (excl. calves)","Australian Capital Territory",0
16801,"Cattle (excl. calves)","Australian Capital Territory",0
16832,"Cattle (excl. calves)","Australian Capital Territory",0
16861,"Cattle (excl. calves)","Australian Capital Territory",0
16892,"Cattle (excl. calves)","Australian Capital Territory",0
16922,"Cattle (excl. calves)","Australian Capital Territory",0
16953,"Cattle (excl. calves)","Australian Capital Territory",0
16983,"Cattle (excl. calves)","Australian Capital Territory",0
17014,"Cattle (excl. calves)","Australian Capital Territory",0
17045,"Cattle (excl. calves)","Australian Capital Territory",0
17075,"Cattle (excl. calves)","Australian Capital Territory",0
17106,"Cattle (excl. calves)","Australian Capital Territory",0
17136,"Cattle (excl. calves)","Australian Capital Territory",0
17167,"Cattle (excl. calves)","Australian Capital Territory",0
17198,"Cattle (excl. calves)","Australian Capital Territory",0
17226,"Cattle (excl. calves)","Australian Capital Territory",0
17257,"Cattle (excl. calves)","Australian Capital Territory",0
17287,"Cattle (excl. calves)","Australian Capital Territory",0
17318,"Cattle (excl. calves)","Australian Capital Territory",0
17348,"Cattle (excl. calves)","Australian Capital Territory",0
17379,"Cattle (excl. calves)","Australian Capital Territory",0
17410,"Cattle (excl. calves)","Australian Capital Territory",0
17440,"Cattle (excl. calves)","Australian Capital Territory",0
17471,"Cattle (excl. calves)","Australian Capital Territory",0
17501,"Cattle (excl. calves)","Australian Capital Territory",0
17532,"Cattle (excl. calves)","Australian Capital Territory",0
17563,"Cattle (excl. calves)","Australian Capital Territory",0
17591,"Cattle (excl. calves)","Australian Capital Territory",0
17622,"Cattle (excl. calves)","Australian Capital Territory",0
17652,"Cattle (excl. calves)","Australian Capital Territory",0
17683,"Cattle (excl. calves)","Australian Capital Territory",0
17713,"Cattle (excl. calves)","Australian Capital Territory",0
17744,"Cattle (excl. calves)","Australian Capital Territory",0
17775,"Cattle (excl. calves)","Australian Capital Territory",0
17805,"Cattle (excl. calves)","Australian Capital Territory",0
17836,"Cattle (excl. calves)","Australian Capital Territory",0
17866,"Cattle (excl. calves)","Australian Capital Territory",0
912,"Cattle (excl. calves)","New South Wales",158100
943,"Cattle (excl. calves)","New South Wales",165900
974,"Cattle (excl. calves)","New South Wales",151200
1004,"Cattle (excl. calves)","New South Wales",149300
1035,"Cattle (excl. calves)","New South Wales",170600
1065,"Cattle (excl. calves)","New South Wales",159600
1096,"Cattle (excl. calves)","New South Wales",181500
1127,"Cattle (excl. calves)","New South Wales",177600
1155,"Cattle (excl. calves)","New South Wales",197600
1186,"Cattle (excl. calves)","New South Wales",167900
1216,"Cattle (excl. calves)","New South Wales",212200
1247,"Cattle (excl. calves)","New South Wales",179800
1277,"Cattle (excl. calves)","New South Wales",158700
1308,"Cattle (excl. calves)","New South Wales",199500
1339,"Cattle (excl. calves)","New South Wales",169000
1369,"Cattle (excl. calves)","New South Wales",162500
1400,"Cattle (excl. calves)","New South Wales",152100
1430,"Cattle (excl. calves)","New South Wales",126700
1461,"Cattle (excl. calves)","New South Wales",128500
1492,"Cattle (excl. calves)","New South Wales",126000
1520,"Cattle (excl. calves)","New South Wales",123400
1551,"Cattle (excl. calves)","New South Wales",119200
1581,"Cattle (excl. calves)","New South Wales",133000
1612,"Cattle (excl. calves)","New South Wales",117500
1642,"Cattle (excl. calves)","New South Wales",143400
1673,"Cattle (excl. calves)","New South Wales",132100
1704,"Cattle (excl. calves)","New South Wales",148700
1734,"Cattle (excl. calves)","New South Wales",176500
1765,"Cattle (excl. calves)","New South Wales",178400
1795,"Cattle (excl. calves)","New South Wales",169300
1826,"Cattle (excl. calves)","New South Wales",181300
1857,"Cattle (excl. calves)","New South Wales",184000
1885,"Cattle (excl. calves)","New South Wales",168400
1916,"Cattle (excl. calves)","New South Wales",193100
1946,"Cattle (excl. calves)","New South Wales",203200
1977,"Cattle (excl. calves)","New South Wales",205700
2007,"Cattle (excl. calves)","New South Wales",221300
2038,"Cattle (excl. calves)","New South Wales",192800
2069,"Cattle (excl. calves)","New South Wales",209500
2099,"Cattle (excl. calves)","New South Wales",226900
2130,"Cattle (excl. calves)","New South Wales",195000
2160,"Cattle (excl. calves)","New South Wales",205200
2191,"Cattle (excl. calves)","New South Wales",205500
2222,"Cattle (excl. calves)","New South Wales",213100
2251,"Cattle (excl. calves)","New South Wales",233500
2282,"Cattle (excl. calves)","New South Wales",224000
2312,"Cattle (excl. calves)","New South Wales",247700
2343,"Cattle (excl. calves)","New South Wales",225400
2373,"Cattle (excl. calves)","New South Wales",227100
2404,"Cattle (excl. calves)","New South Wales",222100
2435,"Cattle (excl. calves)","New South Wales",238300
2465,"Cattle (excl. calves)","New South Wales",214700
2496,"Cattle (excl. calves)","New South Wales",198900
2526,"Cattle (excl. calves)","New South Wales",225100
2557,"Cattle (excl. calves)","New South Wales",238600
2588,"Cattle (excl. calves)","New South Wales",264400
2616,"Cattle (excl. calves)","New South Wales",304500
2647,"Cattle (excl. calves)","New South Wales",258100
2677,"Cattle (excl. calves)","New South Wales",293700
2708,"Cattle (excl. calves)","New South Wales",310200
2738,"Cattle (excl. calves)","New South Wales",276600
2769,"Cattle (excl. calves)","New South Wales",288200
2800,"Cattle (excl. calves)","New South Wales",288000
2830,"Cattle (excl. calves)","New South Wales",254600
2861,"Cattle (excl. calves)","New South Wales",278400
2891,"Cattle (excl. calves)","New South Wales",251600
2922,"Cattle (excl. calves)","New South Wales",256800
2953,"Cattle (excl. calves)","New South Wales",260500
2981,"Cattle (excl. calves)","New South Wales",285800
3012,"Cattle (excl. calves)","New South Wales",247000
3042,"Cattle (excl. calves)","New South Wales",305100
3073,"Cattle (excl. calves)","New South Wales",295900
3103,"Cattle (excl. calves)","New South Wales",251400
3134,"Cattle (excl. calves)","New South Wales",277700
3165,"Cattle (excl. calves)","New South Wales",231200
3195,"Cattle (excl. calves)","New South Wales",256700
3226,"Cattle (excl. calves)","New South Wales",281100
3256,"Cattle (excl. calves)","New South Wales",228500
3287,"Cattle (excl. calves)","New South Wales",257200
3318,"Cattle (excl. calves)","New South Wales",274200
3346,"Cattle (excl. calves)","New South Wales",277000
3377,"Cattle (excl. calves)","New South Wales",195900
3407,"Cattle (excl. calves)","New South Wales",218600
3438,"Cattle (excl. calves)","New South Wales",148100
3468,"Cattle (excl. calves)","New South Wales",129500
3499,"Cattle (excl. calves)","New South Wales",171000
3530,"Cattle (excl. calves)","New South Wales",174700
3560,"Cattle (excl. calves)","New South Wales",210000
3591,"Cattle (excl. calves)","New South Wales",186700
3621,"Cattle (excl. calves)","New South Wales",173300
3652,"Cattle (excl. calves)","New South Wales",199100
3683,"Cattle (excl. calves)","New South Wales",179900
3712,"Cattle (excl. calves)","New South Wales",199500
3743,"Cattle (excl. calves)","New South Wales",212500
3773,"Cattle (excl. calves)","New South Wales",205700
3804,"Cattle (excl. calves)","New South Wales",121100
3834,"Cattle (excl. calves)","New South Wales",137200
3865,"Cattle (excl. calves)","New South Wales",142100
3896,"Cattle (excl. calves)","New South Wales",173300
3926,"Cattle (excl. calves)","New South Wales",190200
3957,"Cattle (excl. calves)","New South Wales",158400
3987,"Cattle (excl. calves)","New South Wales",159300
4018,"Cattle (excl. calves)","New South Wales",132800
4049,"Cattle (excl. calves)","New South Wales",136000
4077,"Cattle (excl. calves)","New South Wales",149800
4108,"Cattle (excl. calves)","New South Wales",162200
4138,"Cattle (excl. calves)","New South Wales",189400
4169,"Cattle (excl. calves)","New South Wales",132900
4199,"Cattle (excl. calves)","New South Wales",131800
4230,"Cattle (excl. calves)","New South Wales",100900
4261,"Cattle (excl. calves)","New South Wales",119400
4291,"Cattle (excl. calves)","New South Wales",118800
4322,"Cattle (excl. calves)","New South Wales",114200
4352,"Cattle (excl. calves)","New South Wales",138800
4383,"Cattle (excl. calves)","New South Wales",131600
4414,"Cattle (excl. calves)","New South Wales",149700
4442,"Cattle (excl. calves)","New South Wales",174900
4473,"Cattle (excl. calves)","New South Wales",137600
4503,"Cattle (excl. calves)","New South Wales",158500
4534,"Cattle (excl. calves)","New South Wales",164500
4564,"Cattle (excl. calves)","New South Wales",158100
4595,"Cattle (excl. calves)","New South Wales",143800
4626,"Cattle (excl. calves)","New South Wales",180400
4656,"Cattle (excl. calves)","New South Wales",151500
4687,"Cattle (excl. calves)","New South Wales",173300
4717,"Cattle (excl. calves)","New South Wales",176700
4748,"Cattle (excl. calves)","New South Wales",139900
4779,"Cattle (excl. calves)","New South Wales",152400
4807,"Cattle (excl. calves)","New South Wales",184100
4838,"Cattle (excl. calves)","New South Wales",157600
4868,"Cattle (excl. calves)","New South Wales",138400
4899,"Cattle (excl. calves)","New South Wales",117500
4929,"Cattle (excl. calves)","New South Wales",115000
4960,"Cattle (excl. calves)","New South Wales",123300
4991,"Cattle (excl. calves)","New South Wales",130300
5021,"Cattle (excl. calves)","New South Wales",124100
5052,"Cattle (excl. calves)","New South Wales",125600
5082,"Cattle (excl. calves)","New South Wales",115000
5113,"Cattle (excl. calves)","New South Wales",103500
5144,"Cattle (excl. calves)","New South Wales",110800
5173,"Cattle (excl. calves)","New South Wales",117000
5204,"Cattle (excl. calves)","New South Wales",91500
5234,"Cattle (excl. calves)","New South Wales",121500
